Country,Gender,Wage_hour,Wage_month,Education,Education_years,Experience_years,Partner,Nationality,Numeracy_score
ESP,Female,8.9182493807,1350,Tertiary,15,2,No,National,298.05609
ESP,Male,6.3583815029,550,Secondary,12,4,No,National,274.03674
ESP,Male,7.7071290944,1400,Primary,6,11,Yes,National,248.10449
ESP,Male,15.414258189,2400,Secondary,10,18,Yes,National,301.28457
ESP,Male,8.6705202312,1500,Primary,6,19,Yes,National,251.55551
ESP,Male,15.414258189,3000,Tertiary,17,16,Yes,Non_national,308.61485
ESP,Female,7.8447563997,950,Primary,6,2,No,National,256.41419
ESP,Female,5.7803468208,1000,Secondary,12,23,No,National,274.45797
ESP,Female,5.8786127168,1017,Secondary,10,3,Yes,Non_national,204.70535
ESP,Female,10.520231214,1820,Tertiary,17,15,,Non_national,290.91865
ESP,Male,5.1380860629,1000,Primary,6,47,Yes,National,128.31906
ESP,Female,5.2023121387,900,Secondary,12,7,,National,282.68927
ESP,Female,5.549132948,960,Primary,6,4,No,National,201.53444
ESP,Female,4.7602856171,700,Secondary,12,9,Yes,Non_national,275.71597
ESP,Female,7.1142730102,1200,Secondary,10,7,No,National,271.9975
ESP,Female,6.8400770713,355,Secondary,12,15,Yes,Non_national,171.12871
ESP,Female,10.701899257,1620,Tertiary,17,12,Yes,National,293.92904
ESP,Female,5.7803468208,1000,Tertiary,15,18,Yes,National,280.60987
ESP,Male,15.414258189,2000,Tertiary,17,13,Yes,National,295.95707
ESP,Male,11.873144821,1900,Upper_second,14,15,Yes,National,292.20434
ESP,Female,10.918432884,1700,Secondary,12,19,Yes,National,296.09089
ESP,Female,15.414258189,2200,Tertiary,15,13,Yes,National,259.14687
ESP,Male,12.449977768,2100,Secondary,12,21,Yes,National,325.36522
ESP,Male,9.2485549133,1400,Secondary,12,20,No,National,301.13569
ESP,Female,14.372754257,2300,Tertiary,17,16,Yes,National,239.93269
ESP,Female,7.4502247913,580,Secondary,10,4,Yes,National,285.44016
ESP,Male,9.450867052,1635,Secondary,12,20,Yes,Non_national,314.95315
ESP,Female,13.212221305,2000,Tertiary,15,15,Yes,National,249.14984
ESP,Male,4.6242774566,800,Secondary,10,15,No,National,200.18056
ESP,Male,8.6705202312,1500,Primary,6,15,No,National,238.98606
ESP,Male,9.2485549133,1600,Primary,6,42,Yes,National,191.40451
ESP,Male,12.716763006,2200,Tertiary,17,4,,National,291.23879
ESP,Male,9.8265895954,1700,Primary,6,33,Yes,Non_national,230.48469
ESP,Male,13.87283237,2400,Upper_second,14,30,Yes,National,264.65103
ESP,Male,6.936416185,1200,Secondary,12,21,Yes,National,325.45398
ESP,Female,10.404624277,1800,Primary,6,7,No,National,262.20796
ESP,Male,8.6705202312,1500,Secondary,12,9,Yes,National,225.58645
ESP,Male,6.936416185,1200,Secondary,12,10,Yes,Non_national,182.94487
ESP,Male,13.87283237,2400,Upper_second,14,47,Yes,National,289.14653
ESP,Female,20.346820809,2200,Tertiary,15,8,No,National,221.81845
ESP,Female,21.337737407,3230,Tertiary,17,12,Yes,National,289.44665
ESP,Male,12.169151202,2000,Secondary,10,25,Yes,National,311.70225
ESP,Male,6.936416185,1200,Secondary,12,5,Yes,National,272.6529
ESP,Male,18.74707077,3000,Tertiary,17,37,Yes,National,252.1763
ESP,Female,3.4682080925,300,Secondary,10,2,No,National,230.87861
ESP,Male,12.169151202,2000,Secondary,12,23,Yes,National,314.74894
ESP,Female,4.6242774566,800,Secondary,10,5,No,Non_national,308.82721
ESP,Male,9.8265895954,1700,Primary,6,8,Yes,Non_national,180.77747
ESP,Male,6.936416185,1200,Primary,6,30,Yes,National,218.35958
ESP,Female,5.7803468208,1000,Tertiary,17,3,Yes,Non_national,235.47151
ESP,Male,10.98265896,1900,Secondary,12,17,Yes,National,210.29579
ESP,Male,6.936416185,1200,Secondary,12,19,,National,209.68812
ESP,Male,6.0471320587,1700,Tertiary,17,6,Yes,National,330.6829
ESP,Male,8.6705202312,1500,Secondary,12,6,No,National,211.14576
ESP,Male,12.611665791,3000,Secondary,10,9,No,National,253.6471
ESP,Male,17.175887696,2600,Tertiary,15,27,Yes,National,228.0327
ESP,Male,8.6705202312,1500,Tertiary,15,13,Yes,National,258.58912
ESP,Female,13.386066322,2200,Upper_second,14,16,Yes,National,249.75653
ESP,Female,6.8069364162,736,Primary,6,8,No,National,201.83974
ESP,Male,5.2986512524,1100,Primary,6,21,Yes,National,206.52088
ESP,Male,4.6242774566,800,Tertiary,15,10,Yes,Non_national,235.38277
ESP,Male,14.602981442,2400,Secondary,12,23,Yes,National,308.15797
ESP,Male,5.549132948,1200,Tertiary,17,11,Yes,National,248.78489
ESP,Male,5.2023121387,900,Upper_second,14,4,No,National,335.96298
ESP,Male,8.6705202312,1500,Primary,6,39,Yes,National,172.52844
ESP,Male,5.2023121387,900,Secondary,12,14,Yes,National,283.17211
ESP,Female,9.8265895954,1700,Secondary,12,16,Yes,National,255.7994
ESP,Female,6.2758051197,950,Tertiary,17,8,Yes,Non_national,291.30932
ESP,Female,23.121387283,3500,Tertiary,21,35,No,National,271.37446
ESP,Female,4.8676604807,800,Secondary,10,14,No,National,205.50167
ESP,Female,23.121387283,3000,Tertiary,15,24,Yes,National,288.99623
ESP,Female,6.1657032755,800,Upper_second,14,9,Yes,National,215.51594
ESP,Female,5.7225433526,990,Primary,6,14,Yes,National,234.03809
ESP,Female,2.8901734104,1000,Secondary,10,7,Yes,Non_national,250.23007
ESP,Male,9.8265895954,1700,Primary,6,23,No,National,195.56763
ESP,Male,7.0173410405,1214,Primary,6,25,Yes,National,252.61476
ESP,Male,6.1657032755,1200,Primary,6,45,Yes,National,231.051
ESP,Male,12.716763006,2200,Secondary,12,28,,National,298.11644
ESP,Male,6.936416185,1800,Secondary,12,32,Yes,National,233.85554
ESP,Male,9.2485549133,1600,Secondary,10,21,Yes,National,248.89601
ESP,Male,10.404624277,1800,Upper_second,14,16,Yes,National,285.31749
ESP,Male,10.404624277,1800,Secondary,10,35,Yes,National,180.77219
ESP,Female,13.212221305,2000,Tertiary,17,10,,National,267.79469
ESP,Female,13.87283237,2400,Tertiary,17,10,Yes,National,288.32298
ESP,Female,3.4682080925,600,Primary,6,25,Yes,National,223.68288
ESP,Female,5.2023121387,900,Secondary,10,16,,National,251.26321
ESP,Male,6.3005780347,1090,Secondary,10,23,Yes,National,201.54987
ESP,Male,2.9248554913,506,Tertiary,17,2,No,National,251.79927
ESP,Male,15.622558975,2500,Secondary,12,24,Yes,National,325.73281
ESP,Male,9.2485549133,1600,Primary,6,47,Yes,National,255.43999
ESP,Female,7.4988283081,1200,Secondary,12,34,Yes,National,211.51948
ESP,Female,8.0924855491,1400,Upper_second,14,25,Yes,National,248.49037
ESP,Female,,800,Secondary,10,,No,Non_national,208.06683
ESP,Male,17.341040462,3000,Secondary,12,30,Yes,National,223.14266
ESP,Male,4.6242774566,1000,Primary,6,40,Yes,National,110.09906
ESP,Female,6.3058328954,900,Upper_second,14,9,No,Non_national,196.74134
ESP,Female,5.2485549133,908,Primary,6,12,Yes,National,222.58381
ESP,Female,7.9099482811,1300,Secondary,10,33,Yes,National,256.78679
ESP,Female,8.9595375723,1550,Secondary,12,34,No,Non_national,270.36932
ESP,Male,9.9091659785,1500,Secondary,10,21,No,Non_national,244.99864
ESP,Male,13.005780347,2700,Secondary,12,4,Yes,National,240.58808
ESP,Female,9.2485549133,1000,Tertiary,17,15,No,Non_national,308.66627
ESP,Male,4.3352601156,1500,Primary,6,19,Yes,National,261.4846
ESP,Male,8.6705202312,1500,Secondary,11,8,,National,279.87488
ESP,Female,23.121387283,3500,Secondary,12,20,Yes,National,353.49185
ESP,Male,6.936416185,1200,Secondary,12,25,Yes,Non_national,252.43006
ESP,Female,4.3352601156,750,Primary,6,4,Yes,National,230.0599
ESP,Female,26.820809249,116,Upper_second,14,16,Yes,National,262.47479
ESP,Female,4.6242774566,800,Secondary,10,9,No,National,228.90301
ESP,Female,13.404899532,2435,Tertiary,17,20,Yes,National,276.00555
ESP,Male,8.0924855491,1400,Secondary,10,16,Yes,National,261.00328
ESP,Male,24.442609414,3700,Tertiary,17,16,No,National,323.52893
ESP,Male,14.450867052,2500,Secondary,12,12,Yes,National,277.15297
ESP,Female,8.0924855491,1400,Tertiary,15,15,Yes,National,284.41073
ESP,Male,17.645269242,2900,Upper_second,14,16,Yes,National,306.08902
ESP,Male,9.2485549133,1600,Secondary,10,10,Yes,National,300.69484
ESP,Female,7.9273327828,1200,Secondary,12,15,Yes,National,239.33598
ESP,Female,7.5144508671,1300,Primary,6,6,Yes,National,244.54291
ESP,Female,6.3583815029,550,Secondary,10,3,No,Non_national,285.64823
ESP,Male,10.789980732,2100,Primary,6,25,Yes,National,205.41315
ESP,Female,5.7803468208,1000,Secondary,10,13,Yes,Non_national,235.27111
ESP,Male,7.5144508671,1300,Primary,6,24,Yes,National,210.67521
ESP,Male,7.1933204881,1400,Secondary,12,40,Yes,National,275.43912
ESP,Female,4.1288191577,1000,Secondary,10,14,Yes,National,218.67292
ESP,Female,6.1657032755,400,Secondary,10,6,No,National,188.3651
ESP,Male,9.8265895954,1700,Upper_second,14,26,Yes,National,248.86591
ESP,Male,2.9427220179,700,Secondary,11,3,No,National,213.01917
ESP,Male,5.7803468208,1000,Secondary,12,26,No,National,265.17697
ESP,Male,13.87283237,2400,Secondary,12,15,Yes,National,256.35747
ESP,Female,10.239471511,1550,Secondary,12,9,Yes,National,264.7954
ESP,Female,8.0924855491,1400,Secondary,10,12,Yes,National,194.12883
ESP,Male,8.9916506101,1400,Secondary,10,7,No,National,235.72211
ESP,Female,5.7803468208,600,Tertiary,15,24,Yes,National,262.11285
ESP,Male,5.7803468208,1000,Tertiary,17,8,,National,264.1044
ESP,Male,13.87283237,2400,Upper_second,14,37,Yes,National,297.3123
ESP,Male,14.997656616,2400,Tertiary,17,15,Yes,National,266.88029
ESP,Female,17.900428864,2400,Tertiary,15,37,No,National,251.6297
ESP,Female,6.1657032755,400,Primary,6,20,Yes,National,235.52119
ESP,Male,14.533443435,2200,Tertiary,15,29,Yes,National,296.69653
ESP,Male,10.404624277,1800,Secondary,10,30,Yes,National,148.64821
ESP,Female,6.936416185,300,Primary,6,24,Yes,National,267.13963
ESP,Female,9.4797687861,1640,Upper_second,14,17,Yes,National,303.99766
ESP,Female,6.936416185,1200,Secondary,12,10,Yes,National,286.65133
ESP,Female,5.4913294798,950,Primary,6,20,Yes,National,97.68491
ESP,Female,6.5722543353,1137,Upper_second,14,12,Yes,Non_national,203.79453
ESP,Male,6.936416185,1500,Secondary,10,24,Yes,National,269.50603
ESP,Female,11.248242462,1800,Secondary,10,15,Yes,National,299.53873
ESP,Male,6.4739884393,1400,Secondary,12,14,Yes,National,267.92283
ESP,Male,5.1380860629,1000,Secondary,10,23,Yes,National,283.94381
ESP,Male,16.428354122,2700,Tertiary,15,32,Yes,National,284.61861
ESP,Male,8.0924855491,700,Secondary,12,22,No,National,237.0521
ESP,Female,9.2485549133,400,Primary,6,2,Yes,Non_national,213.97015
ESP,Female,,2000,Secondary,10,21,,National,258.37984
ESP,Male,11.230388109,1700,Secondary,10,47,Yes,National,253.52926
ESP,Male,8.0924855491,1400,Primary,6,28,,National,214.67213
ESP,Female,7.9273327828,1200,Upper_second,14,12,Yes,National,210.7935
ESP,Male,7.7071290944,1500,Secondary,10,12,Yes,National,247.9465
ESP,Male,11.560693642,2000,Secondary,10,36,Yes,National,225.13783
ESP,Male,12.49804718,2000,Secondary,12,14,No,National,257.20229
ESP,Female,11.560693642,2000,Tertiary,17,7,No,National,329.17208
ESP,Female,17.341040462,3000,Tertiary,15,27,Yes,Non_national,260.6184
ESP,Female,7.0289017341,760,Primary,6,26,Yes,National,191.61692
ESP,Male,9.2485549133,1600,Secondary,10,23,Yes,National,323.04349
ESP,Male,17.645269242,2900,Secondary,10,40,Yes,National,250.22673
ESP,Male,6.936416185,1200,Upper_second,14,10,Yes,National,284.69655
ESP,Male,9.8265895954,1700,Upper_second,14,38,Yes,National,322.44984
ESP,Female,8.5879438481,1300,Tertiary,15,4,,National,274.12754
ESP,Male,5.1380860629,1200,Secondary,10,22,Yes,Non_national,227.91543
ESP,Male,11.560693642,2500,Tertiary,17,34,Yes,National,344.18449
ESP,Female,16.515276631,2500,Tertiary,15,23,Yes,National,326.47846
ESP,Male,8.0924855491,1400,Secondary,10,11,No,National,195.92131
ESP,Female,3.2369942197,350,Upper_second,14,23,No,National,284.96526
ESP,Male,13.294797688,2300,Secondary,12,40,Yes,National,210.20698
ESP,Female,9.1084252934,1300,Secondary,10,30,Yes,National,264.03839
ESP,Male,11.560693642,2500,Upper_second,14,26,Yes,National,218.14119
ESP,Female,9.8265895954,1700,Tertiary,17,3,No,National,291.93718
ESP,Male,4.0275964945,540,Primary,6,14,No,National,232.93376
ESP,Male,9.2485549133,1200,Tertiary,17,5,No,National,230.01944
ESP,Male,8.9190751445,1543,Tertiary,15,10,No,National,318.34633
ESP,Female,7.5144508671,1300,Secondary,12,46,,National,252.78915
ESP,Male,19.818331957,3000,Tertiary,15,23,Yes,National,295.73461
ESP,Female,2.8901734104,750,Tertiary,15,7,No,Non_national,177.12078
ESP,Male,6.6281310212,1290,Primary,6,7,Yes,Non_national,198.85402
ESP,Male,14.258188825,1850,Tertiary,15,31,Yes,National,310.99008
ESP,Female,11.560693642,2000,Tertiary,17,28,Yes,National,273.68122
ESP,Male,11.560693642,2000,Secondary,10,22,Yes,National,267.60648
ESP,Female,6.3583815029,1100,Primary,6,13,Yes,National,196.34344
ESP,Male,10.404624277,1800,Upper_second,14,24,Yes,National,305.4148
ESP,Male,6.936416185,1200,Secondary,12,10,Yes,National,272.29931
ESP,Male,7.225433526,1250,Primary,6,36,No,National,220.39046
ESP,Female,6.0115606936,1300,Secondary,10,15,Yes,Non_national,307.12534
ESP,Female,4.0462427746,700,Secondary,10,20,,National,174.75413
ESP,Female,5.7803468208,1000,Secondary,10,5,Yes,National,227.48362
ESP,Female,6.8786127168,595,Tertiary,15,9,Yes,National,255.14833
ESP,Male,11.560693642,2000,Secondary,12,19,Yes,National,267.71835
ESP,Female,5.7803468208,750,Secondary,10,3,No,National,245.98216
ESP,Male,6.6795118818,1300,Upper_second,14,24,Yes,National,261.73134
ESP,Male,8.0924855491,1400,Primary,6,16,Yes,National,219.28177
ESP,Male,8.0924855491,1400,Primary,6,38,Yes,National,216.67089
ESP,Male,3.3030553262,1200,Primary,6,35,Yes,National,194.87866
ESP,Male,2.3121387283,600,Secondary,10,35,Yes,National,254.01349
ESP,Male,9.8265895954,1700,Primary,6,20,Yes,National,317.28802
ESP,Male,14.450867052,2500,Secondary,12,20,,National,303.79907
ESP,Female,5.5050922103,1000,Secondary,10,15,Yes,National,197.86666
ESP,Female,6.0115606936,1300,Tertiary,17,3,Yes,National,299.44966
ESP,Female,11.560693642,2000,Tertiary,15,19,Yes,National,294.62549
ESP,Male,9.0474993717,1800,Tertiary,15,6,No,National,266.04733
ESP,Male,17.341040462,3000,Secondary,12,36,No,National,259.84698
ESP,Female,17.785682526,1000,Secondary,12,13,Yes,National,252.26114
ESP,Male,6.3583815029,1100,Secondary,10,27,Yes,National,246.19608
ESP,Male,12.716763006,2200,Secondary,12,43,Yes,National,233.97039
ESP,Male,4.9545829893,900,Secondary,12,15,No,National,332.48165
ESP,Female,5.7803468208,1000,Secondary,12,6,Yes,National,241.98849
ESP,Female,6.3583815029,1100,Secondary,10,18,Yes,National,223.07684
ESP,Female,8.0924855491,840,Secondary,12,3,Yes,Non_national,206.63521
ESP,Female,9.4026974952,1098,Secondary,10,28,Yes,National,206.18258
ESP,Male,17.341040462,3000,Tertiary,15,27,Yes,National,311.39797
ESP,Male,6.5685759327,1250,Secondary,10,35,Yes,National,280.43163
ESP,Male,10.404624277,1800,Tertiary,15,12,,National,273.61455
ESP,Male,6.3583815029,550,Secondary,10,9,Yes,Non_national,318.99934
ESP,Male,7.5144508671,1300,Secondary,10,33,Yes,National,231.37114
ESP,Male,8.1560693642,1411,Secondary,12,19,Yes,Non_national,212.51191
ESP,Female,3.4153592073,517,Secondary,10,33,,National,165.22103
ESP,Female,5.7803468208,1000,Secondary,10,9,Yes,National,235.36064
ESP,Male,10.173410405,2200,Primary,6,32,Yes,National,238.83064
ESP,Female,4.2196531792,730,Secondary,12,10,No,Non_national,168.96365
ESP,Male,6.8208092486,1180,Primary,6,47,Yes,National,206.14577
ESP,Female,23.121387283,3000,Tertiary,15,24,Yes,National,298.19637
ESP,Female,4.0462427746,700,Upper_second,14,30,,Non_national,195.87411
ESP,Female,9.9984377441,1600,Secondary,12,42,,National,162.44176
ESP,Male,14.602981442,2400,Tertiary,17,22,Yes,National,271.3031
ESP,Male,8.323699422,900,Secondary,10,20,No,National,287.62979
ESP,Male,9.9091659785,1500,Tertiary,17,17,Yes,National,339.70577
ESP,Female,5.1380860629,400,Tertiary,17,12,Yes,Non_national,295.51877
ESP,Female,13.87283237,2400,Tertiary,17,13,No,National,286.17489
ESP,Male,7.1734104046,1241,Secondary,10,21,Yes,National,316.36018
ESP,Female,8.5879438481,1300,Secondary,12,20,No,National,174.23787
ESP,Female,9.2485549133,1400,Secondary,12,15,Yes,National,227.42223
ESP,Male,13.87283237,2100,Tertiary,15,1,,National,274.16126
ESP,Female,12.138728324,2100,Secondary,12,35,No,National,226.30423
ESP,Female,5.7803468208,1000,Secondary,10,8,Yes,National,236.91725
ESP,Male,7.9075144509,1368,Primary,6,32,,National,159.00359
ESP,Female,4.7293746716,900,Secondary,11,25,No,National,262.92367
ESP,Male,12.138728324,2100,Secondary,12,25,Yes,National,288.40125
ESP,Male,29.427220179,2800,Upper_second,14,31,Yes,National,271.71254
ESP,Male,7.1566198734,1300,Upper_second,14,11,Yes,National,331.48278
ESP,Male,5.7803468208,500,Secondary,11,0,No,National,233.21575
ESP,Female,6.1040462428,660,Upper_second,14,3,Yes,National,193.0145
ESP,Male,6.1657032755,1200,Secondary,12,14,Yes,National,182.34203
ESP,Female,11.560693642,1500,Tertiary,15,6,Yes,National,258.70023
ESP,Female,7.7071290944,1200,Secondary,10,2,,National,298.29571
ESP,Female,5.2601156069,910,Upper_second,14,1,No,National,272.80766
ESP,Male,18.111753372,470,Secondary,12,8,No,National,297.49944
ESP,Male,4.6242774566,800,Primary,6,20,No,National,128.91505
ESP,Male,11.230388109,1700,Primary,6,25,Yes,National,300.45878
ESP,Female,19.267822736,250,Tertiary,17,20,Yes,Non_national,220.4218
ESP,Male,9.2485549133,1600,Secondary,10,5,No,National,173.07186
ESP,Female,14.073887912,1400,Tertiary,15,12,Yes,National,316.89153
ESP,Female,6.6061106524,1000,Secondary,10,30,,National,222.05883
ESP,Female,5.2023121387,900,Secondary,10,10,Yes,National,250.9952
ESP,Male,12.777608762,2100,Secondary,12,25,Yes,National,255.44206
ESP,Male,5.3410404624,924,Secondary,10,11,No,National,222.26811
ESP,Male,7.1933204881,1400,Secondary,10,12,Yes,National,303.51756
ESP,Male,19.818331957,2400,Secondary,12,3,No,Non_national,290.85552
ESP,Male,17.836498761,2700,Tertiary,15,8,Yes,National,211.70596
ESP,Female,2.1676300578,750,Secondary,12,11,Yes,Non_national,219.4883
ESP,Male,6.936416185,1200,Primary,6,47,Yes,National,150.09872
ESP,Female,2.9543994862,230,Secondary,10,4,No,National,129.31132
ESP,Male,5.6518946692,1100,Secondary,11,22,Yes,Non_national,210.70293
ESP,Female,14.22854602,1600,Tertiary,17,20,Yes,National,252.03209
ESP,Male,11.560693642,2000,Tertiary,15,35,Yes,National,256.58236
ESP,Male,12.777608762,2100,Secondary,10,9,Yes,National,265.6382
ESP,Female,16.698779705,1300,Tertiary,15,8,No,National,331.15111
ESP,Female,3.8535645472,500,Secondary,10,10,No,Non_national,143.00812
ESP,Female,8.6705202312,1500,Secondary,10,1,No,National,227.10699
ESP,Male,6.3583815029,1100,Primary,6,37,Yes,National,160.20278
ESP,Male,8.2576383154,1250,Upper_second,14,14,,National,279.73672
ESP,Female,5.3757225434,930,Secondary,10,4,No,Non_national,214.99367
ESP,Male,9.9091659785,1500,Secondary,12,25,Yes,National,264.15268
ESP,Female,6.4226075787,500,Upper_second,14,1,No,National,304.01105
ESP,Male,9.2485549133,1600,Upper_second,14,6,No,Non_national,279.15136
ESP,Male,6.1040462428,660,Secondary,10,17,No,National,207.25849
ESP,Male,6.936416185,1200,Secondary,10,10,No,National,263.75642
ESP,Female,5.4913294798,950,Tertiary,17,4,No,National,369.20921
ESP,Male,10.671409515,1800,Upper_second,14,28,Yes,National,270.8387
ESP,Female,7.7071290944,500,Secondary,10,3,No,National,247.64094
ESP,Female,6.936416185,900,Secondary,10,12,Yes,National,248.38291
ESP,Female,5.0392767156,850,Primary,6,15,No,National,218.3733
ESP,Male,13.212221305,2000,Tertiary,17,29,Yes,National,285.77686
ESP,Male,4.0462427746,700,Primary,6,11,Yes,National,261.02527
ESP,Female,10.664739884,1845,Tertiary,17,5,Yes,National,307.02771
ESP,Female,9.8265895954,1700,Tertiary,15,8,Yes,National,279.63341
ESP,Female,3.1791907514,550,Secondary,10,3,Yes,National,235.93041
ESP,Female,20.231213873,3500,Tertiary,17,21,Yes,National,296.62952
ESP,Female,11.494632535,1740,Upper_second,14,14,Yes,National,256.59372
ESP,Female,9.9091659785,600,Secondary,12,25,Yes,Non_national,278.85933
ESP,Male,12.185596001,1950,Secondary,12,2,No,National,315.31145
ESP,Female,5.0867052023,330,Secondary,10,15,Yes,National,151.02522
ESP,Male,2.0552344252,400,Primary,6,4,No,National,226.64109
ESP,Female,6.2490235901,1000,Upper_second,14,13,No,National,271.10518
